First_pokemon_id,Type 1_first,Type 2_first,Second_pokemon_id,Type 1_second,Type 2_second,Height_diff,Weight_diff,Experience_diff,Total_stats_diff,Generation_diff,Legendary_diff,Winner
760,15,17,408,2,12,2,-145,28,80,3,0,760
70,14,12,254,12,12,-1,-147,-23,-65,-1,0,70
349,17,1,607,9,4,15,882,105,180,-2,0,349
357,14,12,422,17,12,-38,-3214,-236,-340,0,-1,422
221,0,16,780,8,9,-3,548,-3,-9,-4,0,780
381,15,0,638,14,12,0,242,-48,5,-2,0,638
538,14,12,557,9,12,-30,-627,23,52,-1,1,557
599,5,12,352,17,12,-132,-3425,-12,-35,2,0,352
229,0,16,562,17,12,10,935,30,87,-3,0,229
511,9,11,170,6,12,17,1276,111,185,2,0,170
238,6,15,268,15,1,-12,-1470,-119,-190,0,0,268
55,0,13,647,12,9,9,-70,91,115,-4,0,55
354,6,10,685,10,8,-9,-1100,-8,-23,-2,0,685
694,0,16,638,14,12,-12,-110,-52,-6,0,0,694
150,15,17,47,13,7,-4,0,22,110,0,0,47
561,17,12,707,2,6,-27,-3241,-244,-372,0,-1,707
58,12,12,643,17,7,-9,-200,-108,-183,-4,0,643
30,13,12,672,2,12,29,470,93,118,-4,0,30
311,9,5,356,6,12,7,-412,-4,-10,0,0,311
439,17,12,521,0,7,-15,-463,-117,-201,0,0,521
444,12,7,482,14,12,10,243,161,200,0,0,444
294,17,9,777,2,12,-15,-1479,-226,-380,-3,0,777
318,12,12,767,15,2,-2,-97,-24,-122,-3,0,767
434,9,12,526,12,12,2,630,-99,-130,0,0,526
678,0,12,397,11,12,-11,-2488,-107,-175,2,0,397
184,13,7,105,14,12,8,426,175,207,1,0,184
114,10,12,185,17,3,5,330,83,95,-1,0,185
217,14,12,435,9,10,-17,-3050,-118,-189,-2,0,435
278,6,5,286,1,12,-1,-175,-5,-15,0,0,286
641,14,12,565,12,12,-1,-69,74,70,0,0,565
96,13,12,15,0,12,2,201,-7,120,0,0,15
1,9,13,324,15,12,-3,-901,-11,-57,-2,0,1
438,6,5,133,0,7,-3,-10,140,34,3,0,438
584,15,12,522,9,12,-6,-75,-128,-245,1,0,522
559,6,5,515,12,12,-7,-845,-34,-97,1,0,559
656,17,12,555,9,12,6,235,103,162,0,0,656
48,13,7,413,16,14,0,-4950,-111,-145,-2,0,413
364,9,1,247,1,6,7,666,100,145,1,0,247
531,11,8,275,9,12,-4,-256,-71,-50,1,0,275
158,3,7,562,17,12,8,281,116,167,-4,1,158
541,16,2,662,16,12,48,6320,152,240,-1,1,541
771,4,12,643,17,7,-3,-7,18,52,1,0,643
22,12,7,541,16,2,-43,-6530,-184,-331,-3,-1,541
60,17,12,145,12,12,5,131,-1,-5,0,0,145
516,10,15,243,17,12,15,2543,73,55,2,0,243
517,9,12,169,9,12,2,281,-49,10,2,0,169
205,9,7,218,14,12,-5,-255,65,55,0,0,205
279,6,5,402,17,12,15,-5,170,185,0,0,279
696,1,2,731,6,7,7,340,13,38,-1,0,731
263,3,12,547,14,12,4,924,-9,-20,-2,1,263
405,17,15,157,11,7,-7,-320,-91,-95,2,-1,157
624,8,12,116,5,12,-9,-487,-98,-152,4,0,624
732,6,7,86,17,14,0,-115,112,184,5,0,86
507,17,12,325,12,12,-2,-40,14,70,1,0,507
468,9,12,291,0,7,-6,-251,-123,-120,1,0,291
513,1,11,379,15,9,-4,-264,6,15,1,0,513
590,10,16,303,17,7,-5,124,24,78,2,0,590
505,13,5,245,17,7,-8,-1756,2,25,2,0,505
694,0,16,345,9,13,0,310,29,84,2,0,694
97,13,12,34,10,12,2,5,17,50,0,0,34
317,0,8,260,6,12,1,-202,10,-129,1,0,260
245,17,7,494,2,10,2,1250,-100,-135,-2,0,245
527,14,5,725,17,12,13,450,170,204,-2,0,527
213,1,12,42,4,12,-3,-130,-33,42,1,0,213
179,12,7,289,0,12,13,372,102,247,-1,0,179
211,17,10,207,9,12,11,732,115,250,0,0,211
648,12,9,606,0,13,-6,-1080,-52,-10,0,0,606
277,6,12,300,12,7,1,2,8,40,0,0,300
62,5,12,48,13,7,-11,-270,-98,-150,0,0,48
6,6,12,25,12,12,8,155,91,152,0,0,6
167,9,12,229,0,16,-9,-1116,-111,-182,0,0,229
641,14,12,608,9,4,3,135,53,10,0,0,608
557,9,12,213,1,12,23,360,54,3,3,0,557
663,16,12,106,14,12,-10,54,65,37,4,0,663
682,5,12,637,14,12,7,175,42,120,0,0,682
520,4,7,54,0,13,5,80,184,240,3,0,520
136,6,12,352,17,12,-132,-3535,-2,-5,-2,0,136
636,14,12,640,14,12,-2,-22,-72,-80,0,0,636
250,17,2,59,12,12,8,1200,89,100,1,0,59
335,5,14,202,17,12,-5,-227,-169,-220,1,0,202
21,12,7,74,5,12,-12,-687,-92,-154,0,0,21
187,3,12,560,6,5,-13,-1480,-197,-323,-3,0,560
133,0,7,129,17,12,2,170,-58,50,0,0,133
251,10,12,282,17,10,-2,55,-76,-75,-1,0,282
765,3,12,444,12,7,-7,-189,-160,-196,2,0,444
70,14,12,49,9,13,8,511,76,80,0,0,70
293,0,13,478,8,12,3,272,0,-110,-1,0,478
750,16,8,311,9,5,-4,-347,-4,-12,3,0,750
465,3,12,760,15,17,-9,-921,-33,-95,-2,0,465
89,3,16,136,6,12,-10,-385,-108,-170,0,0,136
204,9,7,61,17,12,-11,-756,-56,-160,1,0,61
733,0,12,381,15,0,-12,-657,-133,-295,3,0,381
244,11,7,707,2,6,-23,-3140,-190,-350,-3,-1,707
667,14,12,602,0,9,0,17,-66,-45,0,0,602
599,5,12,187,3,12,10,535,122,260,3,0,187
776,2,12,154,15,7,-10,-415,-22,-63,5,0,154
23,12,7,41,4,12,9,320,103,156,0,0,23
325,12,12,218,14,12,-7,-175,-90,-145,1,0,325
43,6,12,406,17,12,0,12,-56,-31,-2,0,406
507,17,12,761,13,17,-1,-3,2,10,-2,0,507
733,0,12,734,0,12,0,-59,-35,-13,0,0,733
313,12,12,23,12,7,-1,70,-62,-39,2,0,23
531,11,8,205,9,7,5,236,-39,20,2,0,205
302,17,7,433,9,12,2,-7,-10,-48,-1,0,433
247,1,6,40,13,10,-8,-512,-161,-175,1,0,40
154,15,7,575,17,12,12,455,117,199,-4,0,154
366,2,7,462,0,7,2,-27,24,66,-1,0,366
457,15,16,359,12,12,2,1445,47,135,1,0,359
737,6,12,792,7,2,0,-35,-10,-28,0,0,792
620,0,15,390,8,12,-2,1694,11,20,2,0,620
306,14,4,417,16,12,-3,-1566,-28,-62,0,-1,306
393,1,12,764,17,12,-1,117,63,-35,-3,0,393
735,0,7,684,10,8,2,-750,124,108,1,0,735
664,3,12,282,17,10,-5,-277,-87,-130,2,0,664
733,0,12,719,9,12,-1,-65,-23,-113,0,0,719
331,16,15,171,6,12,-5,410,-76,-75,1,0,171
148,6,12,104,15,10,-79,-1850,107,140,0,0,104
304,14,4,629,15,7,-10,-254,-137,-369,-2,0,629
399,11,17,341,3,12,4,353,-84,-115,0,0,341
54,0,13,349,17,1,-8,-588,-100,-155,-2,0,349
39,13,12,637,14,12,2,15,-9,-25,-4,0,39
634,12,12,54,0,13,-6,-242,-1,-5,4,0,634
174,17,12,547,14,12,-4,-606,-128,-195,-2,0,547
263,3,12,178,12,7,12,1568,209,318,0,1,263
221,0,16,745,12,12,0,978,-2,-7,-4,0,745
542,17,2,727,17,1,27,2960,67,150,-2,1,727
150,15,17,457,15,16,-9,-1420,-102,-140,-3,0,150
420,2,14,680,10,3,13,490,105,129,-2,1,420
301,12,7,31,3,12,3,138,47,110,2,0,301
339,3,12,668,14,12,5,57,-4,-10,-2,0,339
734,0,12,53,0,9,-7,-211,-67,-192,5,0,53
504,13,5,587,14,7,3,209,-5,-13,-1,0,587
750,16,8,274,9,12,-1,-171,15,43,3,0,274
759,15,17,279,6,5,-14,-210,-178,-224,3,0,279
378,15,9,253,12,12,4,-87,-109,-160,1,0,253
428,16,14,672,2,12,-3,-169,206,280,-2,1,428
578,14,12,664,3,12,9,602,115,212,0,0,664
656,17,12,476,12,12,0,-17,-3,-10,1,0,476
274,9,12,61,17,12,-8,-550,-33,-95,2,0,274
359,12,12,342,3,12,7,8,-16,-45,0,0,342
707,2,6,140,17,12,23,3200,266,480,4,1,707
439,17,12,532,3,8,1,49,-91,-126,0,0,532
780,8,9,732,6,7,3,465,-9,-25,0,0,732
607,9,4,585,15,12,-6,-1014,-81,-110,0,0,585
530,8,12,169,9,12,4,61,0,0,2,0,169
115,5,12,454,15,12,6,183,89,105,-3,0,115
196,3,12,325,12,12,8,505,178,250,-1,0,196
352,17,12,335,5,14,139,3868,119,220,0,0,335
687,1,16,660,9,16,6,-400,1,1,0,0,687
48,13,7,435,9,10,-6,-2550,-77,-70,-3,0,48
609,9,12,446,12,17,-5,-249,-88,-130,1,0,446
49,9,13,698,0,6,-6,-234,-8,-40,-4,0,698
492,2,10,18,0,13,1,105,-12,95,3,0,492
68,17,5,434,9,12,2,-430,88,105,-3,0,68
456,15,16,508,17,12,-7,330,-91,-110,0,0,508
772,5,7,267,15,10,-4,-1305,31,90,4,0,772
450,3,12,672,2,12,3,125,63,43,-1,0,450
719,9,12,119,13,12,-8,-5,-109,-177,5,0,119
422,17,12,191,4,7,39,3488,160,265,1,1,422
133,0,7,351,17,12,-5,-740,20,100,-2,0,133
780,8,9,283,17,10,0,-109,-75,-61,3,0,283
333,16,15,369,13,12,-6,3075,79,72,0,0,369
140,17,12,246,16,7,-8,-405,-123,-265,-1,0,140
585,15,12,228,17,13,4,981,49,-40,3,0,228
475,12,12,34,10,12,-6,-240,-88,-100,3,0,475
594,5,12,596,17,12,7,355,83,111,0,0,596
84,6,12,221,0,16,-2,-958,-81,-55,-1,0,84
397,11,12,10,17,12,10,2475,105,166,2,0,397
679,0,12,494,2,10,-11,-697,-97,-105,1,0,679
434,9,12,758,1,14,-4,500,-27,-77,-2,0,758
452,9,13,358,14,12,-7,-703,-109,-190,1,0,358
597,17,10,689,12,7,3,65,64,34,0,0,689
680,10,3,54,0,13,-3,-190,104,166,4,0,54
331,16,15,30,13,12,-31,-50,-91,-108,2,0,331
665,3,12,71,14,12,-3,-260,-83,-95,4,0,71
761,13,17,151,15,17,-5,-277,-109,-175,5,0,151
544,12,12,16,0,7,26,3880,124,275,3,1,544
368,12,12,325,12,12,7,293,108,198,0,0,368
524,10,7,252,10,12,9,-775,4,10,2,0,524
253,12,12,332,16,15,-3,-875,29,85,-1,0,253
29,13,12,630,13,12,14,-241,-8,-41,-4,0,630
673,2,12,389,8,12,2,210,85,115,2,0,673
308,0,17,105,14,12,-5,-307,-12,-59,2,0,308
121,10,15,135,3,12,8,900,-2,-5,0,0,121
514,3,16,765,3,12,7,1740,183,246,-2,0,765
745,12,12,167,9,12,3,216,101,154,4,0,745
757,1,14,553,12,12,-28,-3165,-266,-432,2,-1,553
670,8,6,697,1,2,-12,-1470,-140,-230,0,0,697
791,7,2,266,15,10,-1,-640,-11,-55,4,0,791
599,5,12,42,4,12,0,155,-54,-18,4,0,42
597,17,10,439,17,12,4,118,71,70,1,0,597
442,12,7,218,14,12,-10,-265,-93,-160,2,0,442
120,10,15,309,0,7,2,1114,-90,-69,-2,0,309
793,4,12,363,9,12,26,1637,239,345,3,1,793
789,11,12,52,0,9,7,941,4,19,5,0,789
750,16,8,757,1,14,4,10,99,160,0,0,757
600,5,12,1,9,13,7,441,99,147,4,0,600
313,12,12,692,1,7,2,70,-25,-70,-2,0,313
324,15,12,57,10,12,3,637,-74,-30,2,0,57
140,17,12,148,6,12,0,-150,-144,-325,0,0,148
702,9,5,554,14,6,16,1960,-9,-20,0,0,702
329,16,4,651,0,16,-4,-215,-40,-115,-2,0,651
585,15,12,493,2,10,-5,460,-7,-20,1,0,493
275,9,12,361,10,2,6,369,120,190,0,0,275
149,12,12,347,13,12,-9,-435,-84,-72,-2,0,347
662,16,12,146,17,12,-4,220,-30,-85,4,0,146
268,15,1,731,6,7,13,1860,136,218,-4,0,731
619,0,15,69,14,12,-6,-50,3,15,4,0,619
287,12,12,382,17,12,-2,101,16,40,0,0,382
344,0,12,172,6,12,-11,-618,-89,-134,1,0,172
129,17,12,259,3,12,7,155,86,90,-1,0,259
661,16,12,530,8,12,-19,-856,-176,-225,1,0,530
646,11,12,277,6,12,9,550,179,225,2,0,646
548,17,12,157,11,7,-13,-523,-45,-100,3,-1,157
568,12,12,126,17,12,8,530,166,205,4,0,568
541,16,2,416,11,12,36,5080,45,100,1,0,541
730,12,7,543,6,16,-14,-4283,-214,-322,2,-1,543
670,8,6,497,5,12,-1,-72,73,85,1,0,497
672,2,12,157,11,7,-11,-374,-197,-260,4,-1,157
531,11,8,285,1,12,8,130,112,260,1,0,285
579,12,7,212,14,12,-6,-244,-131,-261,3,0,212
447,0,12,580,12,7,-3,-128,-86,-164,-1,0,580
385,12,12,118,13,12,4,210,86,100,2,0,385
204,9,7,664,3,12,4,7,64,65,-3,0,204
205,9,7,385,12,12,-2,-190,53,20,-1,0,205
133,0,7,771,4,12,5,325,-84,-25,-5,0,133
614,10,1,61,17,12,-2,197,59,19,4,0,614
179,12,7,152,15,17,11,293,87,87,1,0,179
377,10,14,585,15,12,6,60,38,110,-2,0,377
341,3,12,647,12,9,-2,-153,75,70,-2,0,341
265,17,12,353,6,10,13,1630,200,275,-1,1,265
519,6,12,778,16,4,14,650,78,70,-2,0,519
700,16,5,320,12,12,6,1660,40,90,2,1,700
178,12,7,601,0,9,4,187,-10,-48,-3,0,178
203,9,7,764,17,12,-9,-348,-50,-250,-4,0,764
518,3,12,167,9,12,9,1322,179,222,2,0,518
638,14,12,406,17,12,9,353,105,160,2,0,406
289,0,12,457,15,16,-10,-1459,-117,-300,-1,0,457
578,14,12,638,14,12,-4,165,-51,-3,0,0,638
351,17,12,606,0,13,-5,-705,-138,-85,-2,0,606
600,5,12,597,17,10,6,340,29,81,0,0,600
251,10,12,213,1,12,-5,65,-118,-195,0,0,213
192,14,7,725,17,12,-1,-50,1,6,-4,0,725
361,10,2,222,12,12,-4,13,-26,-75,1,0,361
532,3,8,519,6,12,-13,-677,-89,-100,0,0,519
681,5,12,272,14,9,3,150,-200,-250,3,0,272
571,9,12,202,17,12,-5,-234,-162,-184,3,0,202
588,14,7,754,4,12,1,-50,-13,-37,-1,0,588
467,17,12,325,12,12,5,225,121,235,1,0,467
346,13,12,364,9,1,-9,-671,-106,-173,0,0,364
112,9,14,513,1,11,9,860,7,10,-3,0,513
613,10,1,389,8,12,2,184,64,56,2,0,613
206,12,12,406,17,12,2,28,-44,30,-1,0,406
448,0,12,560,6,5,-6,-1245,-104,-144,-1,0,560
219,12,14,168,9,12,3,257,17,50,0,0,219
505,13,5,182,0,13,8,359,122,240,2,0,505
448,0,12,304,14,4,6,189,94,186,1,0,448
263,3,12,14,0,12,16,1751,222,385,1,1,263
412,16,14,746,14,12,9,1990,76,65,-3,0,746
695,1,2,476,12,12,-4,-160,-108,-180,1,0,476
689,12,7,139,12,12,-9,-779,-102,-140,4,0,139
105,14,12,610,9,12,-1,161,-102,-152,-4,0,610
361,10,2,57,10,12,4,-180,-30,-65,2,0,57
736,6,12,428,16,14,3,124,-196,-231,3,-1,428
31,3,12,364,9,1,-9,-714,-54,-155,-2,0,31
83,15,10,527,14,5,-2,2480,-10,-23,-3,0,527
455,15,12,624,8,12,11,1010,112,192,-1,0,455
685,10,8,23,12,7,13,2905,-47,4,4,0,23
525,11,10,478,8,12,16,2866,66,35,0,0,478
515,12,12,304,14,4,13,1334,140,317,1,0,515
213,1,12,326,12,12,-1,-56,44,145,-1,0,326
548,17,12,652,9,13,2,21,157,186,-1,0,548
780,8,9,359,12,12,4,660,40,114,3,0,359
570,1,12,558,6,12,6,276,94,138,0,0,570
14,0,12,570,1,12,-8,-346,-117,-251,-4,0,570
247,1,6,196,3,12,-8,-507,-164,-180,0,0,247
660,9,16,258,11,14,6,1040,110,184,3,0,660
325,12,12,707,2,6,-26,-3190,-254,-420,-2,-1,707
426,2,7,70,14,12,57,1500,166,280,2,1,70
270,14,7,708,2,3,23,-1290,0,0,-3,0,270
15,0,12,123,9,12,-3,-251,-15,-230,0,0,123
472,12,12,583,3,12,-4,-592,-5,-15,-1,0,583
502,13,0,223,10,7,-3,-528,-20,-100,2,0,223
245,17,7,178,12,7,14,1988,118,203,0,0,245
800,6,17,573,6,12,11,1840,207,284,1,1,800
174,17,12,764,17,12,-2,-103,42,-95,-4,0,764
206,12,12,32,3,12,0,-185,-146,-125,1,0,32
760,15,17,775,2,12,10,932,115,200,0,0,760
575,17,12,123,9,12,-4,-215,-24,-119,4,0,575
290,0,12,736,6,12,0,-35,-2,-164,-3,0,736
458,0,12,27,12,7,-1,14,-7,-38,3,0,27
171,6,12,689,12,7,4,85,72,55,-3,0,171
87,17,14,457,15,16,3,-710,-1,-5,-3,0,457
314,12,12,161,2,12,-20,1140,105,250,2,0,314
739,4,12,720,9,12,-5,-281,-12,-34,0,0,720
379,15,9,493,2,10,1,44,29,85,-1,0,493
5,6,12,84,6,12,-4,-215,-20,-101,0,0,84
697,1,2,778,16,4,16,1570,105,130,-1,0,778
258,11,14,686,1,16,-1,-42,-7,-35,-3,0,258
558,6,12,69,14,12,-4,-96,0,-2,4,0,69
694,0,16,118,13,12,-3,320,101,144,4,0,694
547,14,12,598,17,10,0,236,41,91,-1,0,547
631,13,12,83,15,10,5,-1927,-57,-21,4,0,631
485,16,14,764,17,12,-8,252,-40,-200,-2,0,764
402,17,12,305,14,4,-4,323,-28,67,0,0,305
627,17,15,159,6,7,-8,210,-88,-85,4,-1,627
273,9,12,789,11,12,-5,-945,1,6,-3,0,789
485,16,14,667,14,12,0,515,-7,-35,-1,0,667
221,0,16,570,1,12,1,883,7,19,-3,0,570
621,1,5,310,9,12,2,73,11,53,2,0,621
692,1,7,711,2,11,-18,-2855,-118,-150,0,-1,711
759,15,17,719,9,12,1,220,-2,-7,0,0,759
214,1,7,260,6,12,-2,-193,8,40,0,0,214
634,12,12,411,16,14,-2,-894,0,0,2,0,634
513,1,11,637,14,12,4,160,42,120,-1,0,513
324,15,12,593,5,12,4,845,14,70,-2,0,593
462,0,7,773,3,4,7,211,-3,-7,-2,0,773
278,6,5,481,12,12,-1,-243,-16,-47,-1,0,481
360,10,12,86,17,14,-5,-210,-5,-25,2,0,86
107,17,12,99,17,11,-11,-1260,-119,-200,0,0,99
141,17,7,320,12,12,50,1510,-32,50,-2,0,141
794,1,7,557,9,12,25,1400,68,152,1,1,557
497,5,12,336,5,14,-6,-113,-87,-125,1,0,336
663,16,12,123,9,12,-4,460,147,85,4,0,663
390,8,12,741,9,12,7,-4,89,105,-3,0,741
482,14,12,664,3,12,0,3,2,10,-1,0,664
658,0,3,27,12,7,5,123,113,210,4,0,658
412,16,14,518,3,12,-6,639,-96,-120,-1,0,518
451,3,12,119,13,12,2,325,63,33,3,0,451
668,14,12,232,0,5,-5,-195,-5,-15,3,0,232
235,12,12,203,9,7,2,83,16,80,0,0,203
754,4,12,660,9,16,-2,-945,-9,-27,1,0,754
745,12,12,351,17,12,-8,-1020,85,72,3,0,745
302,17,7,314,12,12,-14,-1210,-198,-400,0,0,314
84,6,12,11,17,12,0,75,-60,5,0,0,84
411,16,14,329,16,4,0,837,-73,-80,0,0,329
401,11,17,654,17,8,2,1176,172,195,-2,0,401
728,12,12,114,10,12,-6,-400,-102,-188,5,0,728
544,12,12,628,15,7,32,4105,231,269,-1,1,544
3,9,13,606,0,13,-5,-1005,18,40,-4,0,606
129,17,12,480,12,12,8,351,96,140,-3,0,480
11,17,12,274,9,12,1,9,0,0,-2,0,274
749,16,8,791,7,2,3,-60,16,80,0,0,749
462,0,7,65,6,12,-10,-1317,-46,-131,3,0,65
382,17,12,182,0,13,1,-11,-10,-50,1,0,182
147,3,12,442,12,7,5,225,135,280,-3,0,147
190,4,12,154,15,7,-15,-575,-131,-270,1,0,154
175,17,12,762,13,2,5,73,66,36,-4,0,175
607,9,4,326,12,12,-8,-320,-84,-100,2,0,326
793,4,12,449,3,12,25,2055,253,417,2,1,793
1,9,13,385,12,12,-3,-151,-90,-122,-2,0,1
579,12,7,800,6,17,-14,-1929,-217,-336,-1,-1,800
633,1,12,724,6,14,1,421,-61,-24,-1,0,633
473,8,7,424,10,12,-31,-9488,-232,-322,1,-1,424
229,0,16,369,13,12,-9,655,15,42,-1,0,369
36,13,12,657,0,3,7,194,64,46,-4,0,657
522,9,12,239,11,10,6,190,134,275,2,0,522
396,11,12,224,16,10,-85,-3832,-119,-210,1,0,224
136,6,12,681,5,12,4,245,103,145,-4,0,136
16,0,7,107,17,12,7,255,113,70,0,0,16
356,6,12,185,17,3,0,684,99,140,1,0,185
406,17,12,520,4,7,-9,-293,-129,-215,-1,0,406
502,13,0,408,2,12,-3,-985,-81,-90,1,0,502
378,15,9,629,15,7,-4,-82,-106,-212,-2,0,629
692,1,7,463,0,7,9,340,130,266,1,0,692
575,17,12,665,3,12,-6,-85,-79,-89,0,0,575
377,10,14,120,10,15,5,-70,106,155,2,0,377
23,12,7,214,1,7,10,374,135,74,-1,0,23
547,14,12,99,17,11,0,-469,86,75,3,0,547
680,10,3,92,12,7,-7,-282,103,161,4,0,680
288,12,12,18,0,13,-1,225,75,215,2,0,288
562,17,12,558,6,12,3,146,83,105,0,0,562
314,12,12,500,10,12,12,810,186,340,-1,0,314
401,11,17,179,12,7,-2,1098,81,88,1,0,179
285,1,12,185,17,3,0,16,-10,-110,1,0,185
451,3,12,502,13,0,6,300,169,193,0,0,451
656,17,12,576,17,12,2,26,-9,-28,0,0,576
377,10,14,31,3,12,11,1020,63,180,2,0,31
15,0,12,602,0,9,2,26,-61,-175,-4,0,602
313,12,12,428,16,14,11,454,-116,-160,0,-1,428
619,0,15,377,10,14,-12,-935,-110,-175,2,0,377
686,1,16,279,6,5,-14,-418,-171,-190,2,0,279
800,6,17,511,9,11,-5,595,97,106,2,1,800
264,6,12,403,17,12,4,1710,91,95,-1,1,264
454,15,12,723,6,12,-1,170,-73,-59,-2,0,723
451,3,12,229,0,16,-4,-760,60,23,2,0,451
392,14,12,454,15,12,-3,-305,89,75,-1,0,392
570,1,12,689,12,7,6,270,86,96,0,0,570
378,15,9,743,5,12,4,158,1,7,-3,0,743
39,13,12,286,1,12,-1,-175,-19,-55,-2,0,286
212,14,12,416,11,12,-9,-1485,-77,-55,-1,-1,212
564,12,12,203,9,7,1,111,1,5,3,0,203
218,14,12,666,3,12,-8,-520,-90,-110,-3,0,666
75,5,12,176,12,12,8,1240,184,290,-1,0,75
207,9,12,349,17,1,-15,-870,-125,-280,-1,0,349
136,6,12,318,12,12,7,282,125,255,-2,0,136
28,12,7,711,2,11,-18,-2870,-142,-218,-4,-1,28
60,17,12,698,0,6,-3,-92,-8,-40,-4,0,698
471,17,10,64,6,12,2,109,96,125,3,0,64
172,6,12,267,15,10,5,-725,96,124,0,0,172
433,9,12,344,0,12,-2,-75,-87,-82,1,0,344
641,14,12,260,6,12,3,-13,148,125,3,0,260
665,3,12,437,6,5,3,0,0,0,1,0,437
93,12,7,86,17,14,6,492,102,145,0,0,93
201,15,12,671,8,6,2,37,-90,-110,-3,0,671
203,9,7,730,12,7,1,-12,-6,-28,-4,0,730
469,9,12,288,12,12,0,-232,11,30,1,0,288
60,17,12,663,16,12,2,-614,-170,-200,-4,0,663
743,5,12,319,12,12,-4,-325,-56,-12,3,0,319
639,14,12,227,4,12,-11,-477,-100,-160,3,0,227
774,15,4,753,4,12,1,52,32,159,0,0,774
519,6,12,473,8,7,12,668,173,192,0,0,519
194,3,12,288,12,12,1,-247,-91,-140,-1,0,288
130,17,12,69,14,12,-1,150,6,30,0,0,69
463,0,7,136,6,12,-10,-390,-124,-251,3,0,136
659,9,16,318,12,12,0,25,13,65,2,0,318
462,0,7,303,17,7,-3,-47,-6,-6,1,0,462
181,0,7,10,17,12,9,266,74,76,1,0,181
515,12,12,684,10,8,7,480,119,212,-1,0,684
221,0,16,123,9,12,2,908,76,30,1,0,123
43,6,12,439,17,12,2,47,-3,-15,-3,0,43
191,4,7,268,15,1,-14,-1988,-128,-195,0,0,268
203,9,7,405,17,15,-6,-229,-120,-235,-1,0,405
231,0,15,343,0,12,-1,28,26,105,-1,0,343
115,5,12,696,1,2,1,-2,12,35,-4,0,115
300,12,7,206,12,12,-5,-92,-18,-90,1,0,206
596,17,12,643,17,7,-8,-197,-107,-179,0,0,643
31,3,12,268,15,1,-16,-1960,-158,-280,-1,0,31
184,13,7,308,0,17,13,733,187,266,-1,0,184
608,9,4,224,16,10,-85,-3934,-11,-30,3,0,224
177,12,12,674,2,12,0,-730,-98,-125,-3,0,674
96,13,12,609,9,12,4,234,9,45,-4,0,609
238,6,15,407,2,12,2,129,91,110,-1,0,407
467,17,12,572,9,12,0,30,-1,-3,-1,0,467
641,14,12,464,0,7,-2,-184,55,16,1,0,464
669,8,6,194,3,12,-3,-47,-1,-5,3,0,194
466,17,12,792,7,2,-8,-555,-121,-205,-2,0,792
198,9,12,147,3,12,-4,-187,37,-35,1,0,147
476,12,12,558,6,12,7,234,106,172,-1,0,476
70,14,12,160,2,12,-5,532,80,100,0,0,70
25,12,12,502,13,0,-5,-85,-15,-77,-3,0,25
89,3,16,14,0,12,0,31,26,130,0,0,14
610,9,12,208,9,12,3,78,19,55,3,0,610
219,12,14,622,1,5,4,115,-12,-33,-3,0,219
74,5,12,417,16,12,-4,-1345,-119,-175,-2,-1,417
585,15,12,3,9,13,-11,20,-99,-135,4,0,3
434,9,12,542,17,2,-31,-2390,-164,-275,0,-1,542
560,6,5,65,6,12,-3,-50,44,-27,4,0,65
99,17,11,428,16,14,12,1314,-86,-75,-2,-1,428
622,1,5,81,15,10,7,100,111,188,4,0,622
480,12,12,627,17,15,-7,-771,-111,-185,-1,0,627
771,4,12,282,17,10,3,-45,42,120,3,0,771
251,10,12,69,14,12,-4,140,4,20,1,0,251
587,14,7,94,17,12,-7,-879,0,-12,4,0,587
683,2,12,405,17,15,6,1156,0,0,2,0,405
376,10,14,792,7,2,-10,-635,-127,-235,-3,0,792
562,17,12,151,15,17,-2,-105,-28,-82,4,0,562
444,12,7,575,17,12,6,114,155,169,-1,0,444
25,12,12,640,14,12,-3,-45,-79,-117,-4,0,25
245,17,7,452,9,13,19,2188,114,185,-2,0,245
775,2,12,7,6,7,-14,-877,-180,-234,5,0,7
286,1,12,498,5,16,-2,-170,-37,-105,-1,0,498
149,12,12,657,0,3,7,359,15,76,-4,0,657
214,1,7,755,4,12,1,-14,13,64,-4,0,214
268,15,1,745,12,12,8,1740,105,128,-4,0,745
576,17,12,527,14,5,-6,-230,-59,-20,1,0,576
156,12,12,185,17,3,16,4480,123,210,-1,0,156
23,12,7,79,17,13,6,-60,149,144,0,0,23
214,1,7,261,12,12,-7,-734,-91,-85,0,0,261
633,1,12,769,15,11,3,559,107,148,-1,0,633
661,16,12,387,8,12,-8,85,-99,-155,2,0,387
74,5,12,113,10,12,11,640,78,85,0,0,74
491,8,1,67,17,12,0,880,35,100,3,0,67
693,6,12,166,14,12,10,540,-101,-116,4,0,166
248,1,6,652,9,13,12,340,116,206,-3,0,248
75,5,12,385,12,12,6,1080,73,65,-2,0,75
67,17,12,263,3,12,-9,-1580,-126,-195,-1,-1,263
234,1,11,332,16,15,0,-920,-65,0,-1,0,234
354,6,10,259,3,12,13,1965,89,100,1,0,259
585,15,12,622,1,5,-2,720,-34,-98,0,0,622
134,11,14,92,12,7,0,14,97,145,0,0,134
68,17,5,613,10,1,3,206,107,159,-4,0,613
439,17,12,199,17,4,0,-33,-25,64,2,0,199
756,4,12,436,6,12,3,-12,106,171,2,0,756
745,12,12,619,0,15,9,135,100,147,1,0,745
281,17,12,731,6,7,-3,-84,-72,-72,-3,0,731
