First_pokemon_id,Second_pokemon_id,Winner,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,height_first,weight_first,base_experience_first,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second,height_second,weight_second,base_experience_second
61,593,61,17,12,80,82,78,95,80,85,1,0,17,766,175,5,12,75,80,55,25,35,35,5,0,6,125,61
503,562,503,13,1,70,90,110,60,75,95,4,0,13,615,175,17,12,75,75,60,83,60,60,5,0,8,245,145
320,405,320,12,12,104,91,63,91,73,68,3,0,15,840,221,17,15,100,90,130,45,65,55,3,0,10,234,170
692,422,422,1,7,110,65,105,55,95,80,5,0,12,395,179,17,12,100,100,90,150,140,90,3,1,45,3520,302
523,41,523,11,12,65,60,110,130,95,65,4,0,8,259,184,4,12,70,45,48,60,65,35,1,0,6,75,113
60,326,326,17,12,50,52,48,65,50,55,1,0,8,196,64,12,12,70,65,65,55,55,70,3,0,11,326,140
239,245,245,11,10,50,50,40,30,30,50,2,0,4,65,50,17,7,65,40,70,80,140,70,2,0,21,2200,170
463,508,508,0,7,30,30,42,30,42,70,4,0,3,55,49,17,12,69,69,76,69,86,91,4,0,12,240,161
416,244,244,11,12,80,50,100,100,200,50,3,1,18,1750,261,11,7,45,55,45,65,45,75,2,0,9,160,116
358,606,606,14,12,80,45,65,90,110,80,3,0,9,715,165,0,13,60,100,89,55,69,112,5,0,25,2005,218
676,345,345,11,12,95,110,80,70,80,50,5,0,26,2600,177,9,13,50,60,45,100,80,65,3,0,3,20,140
344,352,344,0,12,65,47,55,73,75,85,3,0,6,177,151,17,12,170,90,45,90,45,60,3,0,145,3980,175
84,287,84,6,12,50,85,55,65,65,90,1,0,10,300,82,12,12,38,30,41,30,41,60,3,0,4,175,56
780,289,780,8,9,85,110,76,65,82,56,6,0,15,710,166,0,12,45,45,35,20,30,20,3,0,3,36,56
226,101,101,4,12,60,80,50,40,40,30,2,0,6,78,60,8,13,45,50,45,115,55,95,1,0,16,1,142
486,481,481,16,14,67,89,116,79,116,33,4,0,13,1870,175,12,12,71,82,64,64,59,112,4,0,10,438,158
208,619,619,9,12,75,75,55,105,85,30,2,0,8,85,149,0,15,50,65,85,35,35,55,5,0,3,145,65
167,146,146,9,12,45,49,65,49,65,45,2,0,9,64,64,17,12,130,65,60,110,95,65,1,0,10,290,184
54,718,718,0,13,60,55,50,40,55,45,1,0,10,300,61,0,16,71,120,95,120,95,99,5,0,15,825,270
316,563,316,0,7,61,90,45,50,50,160,3,0,8,120,160,17,12,95,100,85,108,70,70,5,0,15,946,238
226,699,699,4,12,60,80,50,40,40,30,2,0,6,78,60,0,6,85,60,65,135,105,100,5,0,16,460,248
744,768,768,5,1,95,124,78,69,71,58,6,0,21,1360,173,15,2,82,121,119,69,59,71,6,0,25,2700,182
439,745,745,17,12,53,51,53,61,56,40,4,0,4,52,63,12,12,75,80,60,65,90,102,6,0,12,280,165
112,621,112,9,14,95,95,85,125,65,55,1,0,20,1200,186,1,5,50,75,70,35,70,48,5,0,6,118,70
97,240,240,13,12,105,105,75,65,100,50,1,0,12,300,175,11,10,100,100,80,60,60,50,2,0,11,558,158
338,259,259,3,12,40,45,40,65,40,65,3,0,6,152,59,3,12,45,63,37,65,55,95,2,0,6,235,72
406,732,732,17,12,43,30,55,40,65,97,3,0,6,87,116,6,7,78,81,71,74,69,126,6,0,12,245,175
368,651,651,12,12,73,115,60,60,60,90,3,0,13,403,160,0,16,70,135,105,60,105,20,5,0,10,330,173
523,542,542,11,12,65,60,110,130,95,65,4,0,8,259,184,17,2,90,120,100,150,120,100,4,1,42,3360,306
68,114,68,17,5,90,95,95,70,90,70,1,0,13,540,230,10,12,60,80,110,50,80,45,1,0,10,450,149
283,598,598,17,10,100,110,90,85,90,60,3,0,15,819,241,17,10,105,95,75,85,75,74,5,0,15,620,229
145,492,145,12,12,55,55,50,45,65,55,1,0,3,65,65,2,10,58,70,45,40,45,42,4,0,7,205,60
760,14,760,15,17,72,105,115,54,86,68,6,0,13,960,175,0,12,45,30,35,20,20,45,1,0,3,29,39
681,241,681,5,12,45,85,50,55,50,65,5,0,9,200,70,17,15,55,55,85,65,85,35,2,0,6,50,144
55,254,55,0,13,70,65,60,90,75,90,1,0,15,125,158,12,12,73,95,62,85,65,85,2,0,14,712,163
768,43,768,15,2,82,121,119,69,59,71,6,0,25,2700,182,6,12,38,41,40,50,65,65,1,0,6,99,60
261,352,261,12,12,95,80,105,40,70,100,2,0,12,755,172,17,12,170,90,45,90,45,60,3,0,145,3980,175
389,95,95,8,12,20,40,90,30,90,25,3,0,8,150,59,17,11,90,70,80,70,95,70,1,0,17,1200,166
569,48,48,1,12,41,50,37,50,37,66,5,0,4,101,56,13,7,75,80,70,65,75,90,1,0,16,550,159
79,739,79,17,13,40,40,35,50,100,70,1,0,9,455,67,4,12,54,45,47,75,98,52,6,0,2,9,130
304,294,304,14,4,28,25,25,45,35,40,3,0,4,66,40,17,9,40,30,30,40,50,30,3,0,5,26,44
261,273,261,12,12,95,80,105,40,70,100,2,0,12,755,172,9,12,40,45,35,65,55,70,3,0,5,50,62
636,223,223,14,12,45,30,50,55,65,45,5,0,4,58,58,10,7,65,75,105,35,65,85,2,0,11,648,86
553,36,553,12,12,120,120,120,120,120,120,4,1,32,3200,324,13,12,70,62,67,55,55,56,1,0,8,200,128
119,41,119,13,12,65,90,120,85,70,60,1,0,12,95,172,4,12,70,45,48,60,65,35,1,0,6,75,113
188,541,541,4,12,50,25,28,45,55,15,2,0,3,30,44,16,2,100,120,120,150,100,90,4,1,54,6830,306
773,514,773,3,4,67,58,57,81,67,101,6,0,2,22,151,3,16,70,70,115,130,90,60,4,0,12,1800,241
438,502,438,6,5,76,104,71,104,71,108,4,0,12,550,240,13,0,40,50,90,30,55,65,4,0,8,120,66
158,115,158,3,7,90,90,85,125,90,100,1,1,16,526,261,5,12,50,120,53,35,110,87,1,0,15,498,159
120,699,120,10,15,80,85,95,30,30,25,1,0,10,1150,69,0,6,85,60,65,135,105,100,5,0,16,460,248
522,56,56,9,12,65,110,130,60,65,95,4,0,10,255,184,10,12,10,55,25,35,45,95,1,0,2,8,53
607,526,526,9,4,40,27,60,37,50,66,5,0,3,6,56,12,12,85,80,70,135,75,90,4,0,9,340,241
208,768,768,9,12,75,75,55,105,85,30,2,0,8,85,149,15,2,82,121,119,69,59,71,6,0,25,2700,182
385,135,135,12,12,60,90,70,60,120,40,3,0,10,220,154,3,12,65,83,57,95,85,105,1,0,11,300,172
470,554,554,17,12,76,48,48,57,62,34,4,0,3,63,65,14,6,100,100,100,100,100,100,5,1,4,40,270
708,95,708,2,3,100,150,120,120,100,90,5,1,29,3450,306,17,11,90,70,80,70,95,70,1,0,17,1200,166
84,268,84,6,12,50,85,55,65,65,90,1,0,10,300,82,15,1,100,134,110,95,100,61,2,0,20,2020,270
49,101,101,9,13,45,50,55,75,65,30,1,0,5,54,64,8,13,45,50,45,115,55,95,1,0,16,1,142
378,487,378,15,9,66,41,77,61,87,23,3,0,10,238,71,15,12,50,80,95,10,45,10,4,0,5,150,58
506,693,693,9,12,74,100,72,90,72,46,4,0,14,270,159,6,12,85,97,66,105,66,65,5,0,14,580,169
202,167,202,17,12,90,75,75,90,100,70,2,0,11,339,225,9,12,45,49,65,49,65,45,2,0,9,64,64
514,159,159,3,16,70,70,115,130,90,60,4,0,12,1800,241,6,7,90,100,90,125,85,90,1,1,20,600,261
644,32,32,11,12,36,50,50,65,60,44,5,0,4,57,61,3,12,60,90,55,90,80,110,1,0,8,300,218
68,541,541,17,5,90,95,95,70,90,70,1,0,13,540,230,16,2,100,120,120,150,100,90,4,1,54,6830,306
575,711,711,17,12,50,53,48,53,48,64,5,0,6,135,63,2,11,125,130,90,130,90,95,5,1,30,3250,297
543,119,543,6,16,91,90,106,130,106,77,4,1,17,4300,270,13,12,65,90,120,85,70,60,1,0,12,95,172
645,447,645,11,12,51,65,65,80,75,59,5,0,11,410,138,0,12,37,25,41,25,41,25,4,0,3,22,39
25,318,25,12,12,30,56,35,25,35,72,1,0,3,35,51,12,12,64,51,23,51,23,28,3,0,6,163,48
673,163,163,2,12,66,117,70,40,50,67,5,0,10,360,144,14,12,106,110,90,154,90,130,1,1,20,1220,306
60,664,664,17,12,50,52,48,65,50,55,1,0,8,196,64,3,12,35,55,40,45,40,60,5,0,2,3,55
266,435,435,15,10,50,64,50,45,50,41,2,0,6,720,60,9,10,95,109,105,75,85,56,4,0,22,3100,236
563,252,563,17,12,95,100,85,108,70,70,5,0,15,946,238,10,12,90,120,120,60,60,50,2,0,11,1200,175
42,268,268,4,12,95,70,73,95,90,60,1,0,13,400,217,15,1,100,134,110,95,100,61,2,0,20,2020,270
171,687,171,6,12,58,64,58,80,65,80,2,0,9,190,142,1,16,65,125,100,60,70,70,5,0,16,700,172
379,571,571,15,9,86,81,97,81,107,43,3,0,15,604,173,9,12,50,53,48,53,48,64,5,0,6,105,63
95,541,541,17,11,90,70,80,70,95,70,1,0,17,1200,166,16,2,100,120,120,150,100,90,4,1,54,6830,306
454,683,454,15,12,67,125,40,30,30,58,4,0,9,315,70,2,12,77,120,90,60,90,48,5,0,16,1390,170
208,397,397,9,12,75,75,55,105,85,30,2,0,8,85,149,11,12,80,80,80,80,80,80,3,0,15,2565,168
79,134,134,17,13,40,40,35,50,100,70,1,0,9,455,67,11,14,65,50,35,115,95,95,1,0,14,406,159
525,663,663,11,10,110,130,80,70,60,80,4,0,25,2910,239,16,12,60,100,115,70,85,90,5,0,6,810,234
299,416,299,9,1,90,100,60,90,60,80,3,0,13,596,216,11,12,80,50,100,100,200,50,3,1,18,1750,261
258,505,505,11,14,45,30,15,85,65,65,2,0,4,60,61,13,5,83,106,65,86,65,85,4,0,13,444,172
342,775,342,3,12,60,40,50,75,85,95,3,0,4,42,142,2,12,45,50,35,55,75,40,6,0,3,28,60
395,141,141,14,12,95,23,48,23,48,23,3,0,6,140,52,17,7,95,125,79,60,100,81,1,0,65,2350,189
226,73,73,4,12,60,80,50,40,40,30,2,0,6,78,60,5,12,70,80,50,35,35,35,1,0,8,195,61
657,791,657,0,3,50,47,50,57,50,65,5,0,1,6,64,7,2,40,30,35,45,40,55,6,0,5,80,49
61,508,508,17,12,80,82,78,95,80,85,1,0,17,766,175,17,12,69,69,76,69,86,91,4,0,12,240,161
99,494,494,17,11,50,95,180,85,45,70,1,0,15,1325,184,2,10,108,130,95,80,85,102,4,0,19,950,270
531,741,741,11,8,70,80,70,80,70,110,4,0,13,266,168,9,12,66,65,48,62,57,52,6,0,9,310,70
270,305,270,14,7,106,90,130,90,154,110,2,1,52,2160,306,14,4,38,35,35,65,55,50,3,0,8,202,97
791,677,677,7,2,40,30,35,45,40,55,6,0,5,80,49,11,12,70,50,30,95,135,105,5,0,11,1480,180
186,3,3,17,3,125,58,58,76,76,67,2,0,12,225,161,9,13,80,82,83,100,100,80,1,0,20,1000,236
448,167,448,0,12,77,85,51,55,51,65,4,0,10,255,134,9,12,45,49,65,49,65,45,2,0,9,64,64
730,356,356,12,7,45,50,43,40,38,62,6,0,3,17,56,6,12,70,85,140,85,70,20,3,0,5,804,165
212,626,212,14,12,65,65,60,130,95,110,2,0,9,265,184,17,15,54,78,103,53,45,22,5,0,7,165,71
557,102,557,9,12,75,75,95,75,95,113,5,0,33,630,238,8,13,60,65,60,130,75,110,1,0,15,405,225
374,184,184,17,12,43,80,65,50,35,35,3,0,6,115,62,13,7,85,90,80,70,80,130,2,0,18,750,241
440,152,152,17,12,64,66,68,81,76,50,4,0,8,230,142,15,17,30,80,90,55,45,55,1,0,5,115,71
273,97,97,9,12,40,45,35,65,55,70,3,0,5,50,62,13,12,105,105,75,65,100,50,1,0,12,300,175
764,503,503,17,12,71,73,88,120,89,59,6,0,13,353,100,13,1,70,90,110,60,75,95,4,0,13,615,175
695,557,557,1,2,52,65,50,45,50,38,5,0,8,173,60,9,12,75,75,95,75,95,113,5,0,33,630,238
763,560,560,17,12,50,53,62,58,63,44,6,0,5,83,66,6,5,110,123,65,100,65,65,5,0,16,1500,238
774,759,759,15,4,50,50,150,50,150,50,6,0,3,57,100,15,17,42,52,67,39,56,50,6,0,5,310,61
32,615,32,3,12,60,90,55,90,80,110,1,0,8,300,218,6,12,70,90,45,15,45,50,5,0,6,375,63
321,362,362,5,12,72,60,30,20,30,25,3,0,10,864,47,10,2,80,100,80,80,80,100,3,0,20,820,234
57,65,57,10,12,35,80,50,50,70,120,1,0,7,333,149,6,12,90,110,80,100,80,95,1,0,19,1550,194
53,566,566,0,9,60,95,80,60,80,30,1,0,10,295,142,12,12,45,60,45,25,45,55,5,0,4,41,55
272,239,272,14,9,100,100,100,100,100,100,2,0,6,50,270,11,10,50,50,40,30,30,50,2,0,4,65,50
399,490,490,11,17,70,40,50,55,50,25,3,0,8,395,58,12,7,76,65,45,92,42,91,4,0,5,19,144
198,646,646,9,12,75,80,95,90,100,50,2,0,4,58,221,11,12,71,95,85,110,95,79,5,0,13,575,241
166,503,166,14,12,100,100,100,100,100,100,1,0,4,40,270,13,1,70,90,110,60,75,95,4,0,13,615,175
587,98,587,14,7,55,45,43,55,43,72,5,0,4,21,65,17,12,30,65,100,45,25,40,1,0,3,40,61
50,101,101,9,13,60,65,70,85,75,40,1,0,8,86,138,8,13,45,50,45,115,55,95,1,0,16,1,142
80,451,80,17,13,80,70,65,80,120,100,1,0,16,550,180,3,12,80,120,79,95,79,70,4,0,14,420,235
169,413,169,9,12,80,82,100,83,100,80,2,0,18,1005,236,16,14,80,135,130,95,90,70,3,0,16,5500,270
227,98,227,4,12,90,120,75,60,60,45,2,0,14,487,158,17,12,30,65,100,45,25,40,1,0,3,40,61
302,163,163,17,7,40,30,30,55,30,85,3,0,6,95,54,14,12,106,110,90,154,90,130,1,1,20,1220,306
757,339,339,1,14,53,54,53,37,46,45,6,0,4,35,58,3,12,70,75,60,105,60,105,3,0,15,402,166
559,437,437,6,5,90,93,55,70,55,55,5,0,10,555,146,6,5,64,78,52,78,52,81,4,0,9,220,142
602,555,555,0,9,55,63,90,50,80,42,5,0,5,73,133,9,12,45,45,55,45,55,63,5,0,6,81,62
796,548,548,15,4,50,100,150,100,150,50,6,1,7,88,270,17,12,80,80,80,80,80,80,4,0,4,31,216
358,86,358,14,12,80,45,65,90,110,80,3,0,9,715,165,17,14,90,65,65,40,40,15,1,0,12,360,63
127,393,127,17,12,55,65,95,95,45,85,1,0,12,250,154,1,12,65,130,60,75,60,75,3,0,12,470,163
764,644,764,17,12,71,73,88,120,89,59,6,0,13,353,100,11,12,36,50,50,65,60,44,5,0,4,57,61
445,174,174,12,12,59,45,40,35,40,31,4,0,5,200,50,17,12,65,80,80,59,63,58,2,0,11,250,142
271,659,271,6,7,106,130,90,110,154,90,2,1,38,1990,306,9,16,44,50,91,24,86,10,5,0,6,188,61
760,67,67,15,17,72,105,115,54,86,68,6,0,13,960,175,17,12,65,65,65,50,50,90,1,0,10,200,135
671,584,671,8,6,60,55,90,145,90,80,5,0,10,343,234,15,12,55,75,85,25,25,15,5,0,4,180,56
109,159,109,3,12,40,30,50,55,55,100,1,0,5,104,66,6,7,90,100,90,125,85,90,1,1,20,600,261
375,136,136,17,1,63,120,85,90,55,55,3,0,11,328,164,6,12,65,95,57,100,85,93,1,0,13,445,173
317,128,128,0,8,1,90,45,30,30,40,3,0,8,12,83,17,12,45,67,60,35,50,63,1,0,6,150,64
774,92,92,15,4,50,50,150,50,150,50,6,0,3,57,100,12,7,35,85,45,35,35,75,1,0,14,392,62
39,237,39,13,12,61,72,57,55,55,65,1,0,9,195,128,6,12,40,40,40,70,40,20,2,0,7,350,50
447,108,108,0,12,37,25,41,25,41,25,4,0,3,22,39,17,12,55,130,115,50,50,75,1,0,13,600,166
606,471,471,0,13,60,100,89,55,69,112,5,0,25,2005,218,17,10,111,83,68,92,82,39,4,0,9,299,166
489,407,407,12,12,100,5,5,15,65,30,4,0,6,244,110,2,12,45,75,60,40,30,50,3,0,6,421,60
409,30,409,2,7,95,135,80,110,80,100,3,0,15,1026,270,13,12,60,85,69,65,79,80,1,0,35,650,157
739,324,739,4,12,54,45,47,75,98,52,6,0,2,9,130,15,12,30,45,135,45,90,30,3,0,10,970,75
87,380,380,17,14,95,75,110,100,80,30,1,0,16,785,172,15,0,45,95,50,40,50,75,3,0,7,125,71
32,226,32,3,12,60,90,55,90,80,110,1,0,8,300,218,4,12,60,80,50,40,40,30,2,0,6,78,60
498,591,498,5,16,70,110,70,115,70,90,4,0,12,540,184,12,12,103,60,86,60,86,50,5,0,11,310,390
567,10,567,12,12,65,80,65,35,65,60,5,0,9,147,130,17,12,44,48,65,50,64,43,1,0,5,90,63
294,491,491,17,9,40,30,30,40,50,30,3,0,5,26,44,8,1,50,92,108,92,108,35,4,0,10,1080,170
148,214,214,6,12,65,130,60,95,110,65,1,0,9,250,184,1,7,60,85,42,85,42,91,2,0,5,21,81
733,68,68,0,12,38,35,40,27,25,35,6,0,3,25,40,17,5,90,95,95,70,90,70,1,0,13,540,230
231,399,399,0,15,20,10,230,10,230,5,2,0,6,205,177,11,17,70,40,50,55,50,25,3,0,8,395,58
762,246,246,13,2,65,75,90,97,123,44,6,0,18,815,173,16,7,65,80,140,40,70,70,2,0,17,505,163
403,343,343,17,12,55,104,105,94,75,52,3,0,17,270,170,0,12,65,73,55,47,75,85,3,0,7,177,151
680,115,115,10,3,109,66,84,81,99,32,5,0,7,110,165,5,12,50,120,53,35,110,87,1,0,15,498,159
42,252,42,4,12,95,70,73,95,90,60,1,0,13,400,217,10,12,90,120,120,60,60,50,2,0,11,1200,175
188,490,490,4,12,50,25,28,45,55,15,2,0,3,30,44,12,7,76,65,45,92,42,91,4,0,5,19,144
192,765,765,14,7,40,50,45,70,45,70,2,0,2,20,64,3,12,44,38,33,61,43,70,6,0,5,60,58
513,480,513,1,11,70,120,65,45,85,125,4,0,11,340,179,12,12,49,55,42,42,37,85,4,0,5,39,62
281,169,169,17,12,50,70,50,50,50,40,3,0,4,76,62,9,12,80,82,100,83,100,80,2,0,18,1005,236
466,264,264,17,12,55,65,35,60,30,85,4,0,7,295,66,6,12,115,115,85,90,75,100,2,1,21,1980,261
239,259,259,11,10,50,50,40,30,30,50,2,0,4,65,50,3,12,45,63,37,65,55,95,2,0,6,235,72
239,374,239,11,10,50,50,40,30,30,50,2,0,4,65,50,17,12,43,80,65,50,35,35,3,0,6,115,62
670,224,670,8,6,60,40,60,95,60,55,5,0,6,130,130,16,10,75,85,200,55,65,30,2,0,92,4000,179
199,310,199,17,4,70,20,50,20,50,40,2,0,4,85,88,9,12,60,40,60,40,60,35,3,0,4,45,59
335,739,335,5,14,30,40,55,40,55,60,3,0,6,112,56,4,12,54,45,47,75,98,52,6,0,2,9,130
613,129,613,10,1,60,82,45,45,45,74,5,0,10,334,123,17,12,80,92,65,65,80,68,1,0,13,390,158
166,218,166,14,12,100,100,100,100,100,100,1,0,4,40,270,14,12,190,33,58,33,58,33,2,0,13,285,142
718,346,718,0,16,71,120,95,120,95,99,5,0,15,825,270,13,12,70,43,53,43,53,40,3,0,4,103,60
522,529,522,9,12,65,110,130,60,65,95,4,0,10,255,184,15,16,60,55,145,75,150,40,4,0,14,3400,184
189,61,61,12,4,90,30,15,40,20,15,2,0,3,10,42,17,12,80,82,78,95,80,85,1,0,17,766,175
348,321,348,17,1,45,90,20,65,20,65,3,0,8,208,61,5,12,72,60,30,20,30,25,3,0,10,864,47
121,621,621,10,15,105,130,120,45,45,40,1,0,19,1200,170,1,5,50,75,70,35,70,48,5,0,6,118,70
26,691,26,12,12,55,81,60,50,70,97,1,0,7,185,145,1,7,70,55,75,45,65,60,5,0,5,90,74
595,356,595,5,12,105,140,95,55,65,45,5,0,14,870,227,6,12,70,85,140,85,70,20,3,0,5,804,165
177,147,147,12,12,85,76,64,45,55,90,2,0,18,325,145,3,12,65,65,60,110,95,130,1,0,8,245,184
468,726,726,9,12,45,35,45,62,53,35,4,0,4,33,55,17,12,54,63,52,83,56,97,6,0,6,109,142
110,380,110,3,12,60,50,70,80,80,140,1,0,12,666,172,15,0,45,95,50,40,50,75,3,0,7,125,71
87,633,633,17,14,95,75,110,100,80,30,1,0,16,785,172,1,12,60,105,60,120,60,105,5,0,16,811,179
297,55,55,9,12,40,40,50,30,30,30,3,0,5,40,44,0,13,70,65,60,90,75,90,1,0,15,125,158
219,793,793,12,14,70,80,65,90,65,85,2,0,15,415,159,4,12,126,131,95,131,98,99,6,1,30,2150,306
201,638,638,15,12,70,100,115,30,65,30,2,0,12,380,144,14,12,70,55,95,95,110,65,5,0,15,440,221
152,82,152,15,17,30,80,90,55,45,55,1,0,5,115,71,15,10,55,95,115,45,45,35,1,0,10,1050,137
467,448,467,17,12,85,105,55,85,50,115,4,0,11,335,173,0,12,77,85,51,55,51,65,4,0,10,255,134
763,255,255,17,12,50,53,62,58,63,44,6,0,5,83,66,12,12,55,20,35,20,45,75,2,0,12,580,88
775,417,417,2,12,45,50,35,55,75,40,6,0,3,28,60,16,12,80,75,150,75,150,50,3,1,19,2050,261
297,497,497,9,12,40,40,50,30,30,30,3,0,5,40,44,5,12,40,70,40,35,40,60,4,0,7,202,57
192,101,101,14,7,40,50,45,70,45,70,2,0,2,20,64,8,13,45,50,45,115,55,95,1,0,16,1,142
417,420,420,16,12,80,75,150,75,150,50,3,1,19,2050,261,2,14,80,90,80,130,110,110,3,1,20,600,270
594,361,361,5,12,85,105,85,40,50,40,5,0,12,400,142,10,2,50,70,50,50,50,70,3,0,11,153,119
140,576,576,17,12,20,10,55,15,20,80,1,0,9,100,40,17,12,75,98,63,98,63,101,5,0,10,290,174
41,260,260,4,12,70,45,48,60,65,35,1,0,6,75,113,6,12,45,75,37,70,55,83,2,0,7,214,73
76,251,251,9,13,50,75,35,70,30,40,1,0,7,40,60,10,12,90,60,60,40,40,40,2,0,5,335,66
439,749,749,17,12,53,51,53,61,56,40,4,0,4,52,63,16,8,45,80,100,35,37,28,6,0,8,20,65
27,543,543,12,7,40,60,30,31,31,70,1,0,3,20,52,6,16,91,90,106,130,106,77,4,1,17,4300,270
792,564,792,7,2,85,70,80,97,80,123,6,0,15,850,187,12,12,45,55,39,35,39,42,5,0,5,116,51
554,729,554,14,6,100,100,100,100,100,100,5,1,4,40,270,12,10,85,56,77,50,77,78,6,0,10,424,148
196,449,196,3,12,90,75,85,115,90,55,2,0,14,615,230,3,12,45,65,34,40,34,45,4,0,5,95,53
778,324,778,16,4,57,80,91,80,87,75,6,0,2,30,165,15,12,30,45,135,45,90,30,3,0,10,970,75
198,226,198,9,12,75,80,95,90,100,50,2,0,4,58,221,4,12,60,80,50,40,40,30,2,0,6,78,60
563,207,563,17,12,95,100,85,108,70,70,5,0,15,946,238,9,12,30,30,30,30,30,30,2,0,3,18,36
515,642,642,12,12,110,85,95,80,95,50,4,0,17,1400,180,17,7,62,44,50,44,50,55,5,0,5,55,61
174,492,174,17,12,65,80,80,59,63,58,2,0,11,250,142,2,10,58,70,45,40,45,42,4,0,7,205,60
248,390,248,1,6,75,90,50,110,80,95,2,0,14,350,175,8,12,40,70,130,60,130,25,3,0,16,306,159
683,25,25,2,12,77,120,90,60,90,48,5,0,16,1390,170,12,12,30,56,35,25,35,72,1,0,3,35,51
272,685,272,14,9,100,100,100,100,100,100,2,0,6,50,270,10,8,89,124,80,55,80,55,5,0,28,3300,169
490,143,490,12,7,76,65,45,92,42,91,4,0,5,19,144,17,11,130,85,80,85,95,60,1,0,25,2200,187
504,626,504,13,5,48,61,40,61,40,50,4,0,7,230,60,17,15,54,78,103,53,45,22,5,0,7,165,71
192,642,192,14,7,40,50,45,70,45,70,2,0,2,20,64,17,7,62,44,50,44,50,55,5,0,5,55,61
664,675,664,3,12,35,55,40,45,40,60,5,0,2,3,55,11,12,55,70,40,60,40,40,5,0,5,85,61
644,473,473,11,12,36,50,50,65,60,44,5,0,4,57,61,8,7,90,50,34,60,44,70,4,0,4,12,70
315,441,441,0,10,31,45,90,30,30,40,3,0,5,55,53,17,16,84,86,88,111,101,60,4,0,17,845,239
301,540,301,12,7,60,85,60,50,50,125,3,0,7,198,159,14,12,75,125,70,125,70,115,4,1,3,3,261
426,60,426,2,7,105,150,90,150,90,95,3,1,70,2065,306,17,12,50,52,48,65,50,55,1,0,8,196,64
169,792,792,9,12,80,82,100,83,100,80,2,0,18,1005,236,7,2,85,70,80,97,80,123,6,0,15,850,187
346,210,346,13,12,70,43,53,43,53,40,3,0,4,103,60,17,10,55,45,45,25,25,15,2,0,4,85,42
733,648,648,0,12,38,35,40,27,25,35,6,0,3,25,40,12,9,80,100,70,60,70,95,5,0,19,925,166
283,43,43,17,10,100,110,90,85,90,60,3,0,15,819,241,6,12,38,41,40,50,65,65,1,0,6,99,60
457,765,765,15,16,60,52,168,47,138,30,4,0,13,1495,173,3,12,44,38,33,61,43,70,6,0,5,60,58
80,136,80,17,13,80,70,65,80,120,100,1,0,16,550,180,6,12,65,95,57,100,85,93,1,0,13,445,173
637,424,424,14,12,60,45,70,75,85,55,5,0,7,180,137,10,12,100,150,140,100,90,90,3,1,35,9500,302
390,553,553,8,12,40,70,130,60,130,25,3,0,16,306,159,12,12,120,120,120,120,120,120,4,1,32,3200,324
115,476,476,5,12,50,120,53,35,110,87,1,0,15,498,159,12,12,65,76,84,54,96,105,4,0,12,333,168
294,509,509,17,9,40,30,30,40,50,30,3,0,5,26,44,17,7,45,20,50,60,120,50,4,0,10,650,69
451,212,212,3,12,80,120,79,95,79,70,4,0,14,420,235,14,12,65,65,60,130,95,110,2,0,9,265,184
789,282,282,11,12,55,69,85,32,35,28,6,0,10,995,61,17,10,70,85,70,60,70,50,3,0,7,280,142
67,673,67,17,12,65,65,65,50,50,90,1,0,10,200,135,2,12,66,117,70,40,50,67,5,0,10,360,144
127,247,127,17,12,55,65,95,95,45,85,1,0,12,250,154,1,6,45,60,30,80,50,65,2,0,6,108,66
555,720,555,9,12,45,45,55,45,55,63,5,0,6,81,62,9,12,61,78,95,56,58,57,6,0,7,290,142
248,634,248,1,6,75,90,50,110,80,95,2,0,14,350,175,12,12,55,50,40,40,40,75,5,0,4,58,60
780,538,538,8,9,85,110,76,65,82,56,6,0,15,710,166,14,12,75,75,130,75,130,95,4,1,3,3,261
632,771,632,1,12,40,65,40,80,40,65,5,0,7,125,66,4,12,95,65,65,110,130,60,6,0,10,235,184
285,232,232,1,12,35,55,35,30,30,35,3,0,5,136,56,0,5,80,125,75,40,95,85,2,0,15,540,175
96,718,718,13,12,80,80,50,40,50,25,1,0,9,300,65,0,16,71,120,95,120,95,99,5,0,15,825,270
374,453,453,17,12,43,80,65,50,35,35,3,0,6,115,62,9,13,60,70,65,125,105,90,4,0,9,145,232
147,22,147,3,12,65,65,60,110,95,130,1,0,8,245,184,12,7,63,60,55,50,50,71,1,0,11,300,122
149,191,191,12,12,65,60,70,85,75,40,1,0,8,365,79,4,7,55,40,85,80,105,40,2,0,6,32,142
258,171,171,11,14,45,30,15,85,65,65,2,0,4,60,61,6,12,58,64,58,80,65,80,2,0,9,190,142
279,147,147,6,5,80,120,70,110,70,80,3,0,19,520,239,3,12,65,65,60,110,95,130,1,0,8,245,184
754,523,523,4,12,101,72,72,99,89,29,6,0,8,155,162,11,12,65,60,110,130,95,65,4,0,8,259,184
446,547,547,12,17,79,85,60,55,60,71,4,0,10,315,144,14,12,120,70,120,75,130,85,4,0,15,856,270
291,765,765,0,7,60,70,50,100,50,65,3,0,10,284,178,3,12,44,38,33,61,43,70,6,0,5,60,58
